Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
BYJU’S,$340.00,13/06/2021,Bengaluru,Edtech,,https://inc42.com/buzz/byjus-becomes-indias-most-valued-startup-raises-340-mn-at-16-5-bn-valuation/,Zoom founder Eric Yuan;Blackstone;Abu Dhabi sovereign fund ADQ;Phoenix Rising–Beacon Holdings
Mn,$352.00,12/06/2021,India,Healthtech,Series D,https://inc42.com/infocus/funding-galore/funding-galore-whatfix-zenoti-funding-raised-by-india-startups-june-second-week/,Softbank
Jumbotail,$4.19,14/06/2021,Bengaluru,Fintech,Venture Debt,https://inc42.com/buzz/jumbotail-raises-inr-35-cr-debt-round-from-alteria-capital/,
Coinbase-Backed Instadapp,$10.00,14/06/2021,Delhi,Fintech,,https://inc42.com/buzz/coinbase-backed-instadapp-raises-10-mn-funding-to-tap-rising-defi-wave/,Silicon Valley-based entrepreneur investors Naval Ravikant;Balaji Srinivasan;Coinbase
Vital,$3.00,16/06/2021,Delhi,Fintech,Pre-Series A,https://inc42.com/buzz/insurtech-platform-vital-raises-3-mn-pre-series-a-funding-led-by-blinc-invest/,BLinC Invest
FamPay,$38.00,16/06/2021,Bengaluru,Fintech,Series A,https://entrackr.com/2021/06/fampay-raises-38-mn-in-series-a-led-by-elevation-capital/,Elevation Capital;General Catalyst;Rocketship VC;Greenoaks Capital
Apna,$70.00,16/06/2021,Bengaluru,General,Series A,https://entrackr.com/2021/06/apna-raises-70-mn-series-b-round-led-by-insight-partners-and-tiger-global/,Insight Partners;Tiger Global;Sequoia Capital India;Greenoaks Capital;Lightspeed India;Rocketship VC have
Whatfix,$380.00,12/06/2021,Gurugram,General,Series A,https://entrackr.com/2021/06/funding-in-indian-startups-this-week-07-june-12-june/,Tiger Global Management;SoftBank Vision Fund 2;Eight Roads Ventures;Sequoia Capital India;Dragoneer Investment Group;F-Prime Capital;Cisco Investments
Convosight,$8.00,12/06/2021,Delhi,SaaS,Series A,https://entrackr.com/2021/06/exclusive-convosight-raises-8-mn-in-series-a-round/,
Licious,$192.00,11/06/2021,India,General,Series F,https://entrackr.com/2021/06/exclusive-licious-raises-192-mn-in-series-f-round/,Temasek;Multiples Private Equity
Fampay,$38.00,15/06/2021,Bengaluru,Fintech,Series A,https://yourstory.com/2021/06/funding-alert-fampay-raises-38m-seriesa-round-sequoia-elevation-capital,Elevation Capital;General Catalyst;Rocketship VC;Greenoaks Capital
ApplyBoard,$300.00,16/06/2021,Bengaluru,Edtech,Series D,https://yourstory.com/2021/06/funding-alert-edtech-startup-applyboard-investment-series-d,Ontario Teachers’ Pension Plan Board (Ontario Teachers’);Fidelity Management;Research Company LLC;BDC;Harmonic;Index Ventures;Garage Capital;Blue Cloud Ventures
WaterScience,$2.99,16/06/2021,Bengaluru,D2C,Seed,https://yourstory.com/2021/06/funding-alert-d2c-startup-waterscience-velocity,
Chqbook,$1.00,11/06/2021,Bengaluru,Fintech,Debt,https://yourstory.com/2021/06/fintech-startup-chqbook-raises-1million-innoven-capital,
