Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Mindhouse,$6.00,19/11/2021,Gurugram,General,Seed,https://yourstory.com/2021/11/wellness-startup-mindhouse-seed-funding-binny-bansal,Binny Bansal
Trademo,$12.50,19/11/2021,India,Enterprise Tech,Seed,https://inc42.com/startups/inside-trademo-intels-plans-of-aiding-global-supply-chain-stakeholders/,Amit Singhal;Sridhar Ramaswamy;Neeraj Arora;Saama Capital
"Kraftseeds (Gate Garden, Kriti Kalash)",,19/11/2021,India,Ecommerce,Acquisition,https://inc42.com/buzz/thrasio-style-10club-acquires-three-gardening-startups-plans-six-more-in-home-category/,10Club
SastaSundar,,19/11/2021,Kolkata,Ecommerce,Acquisition,https://inc42.com/buzz/flipkart-health-to-acquire-majority-stake-in-epharmacy-sastasundar/,Flipkart Health
Biryani By Kilo,$35.00,23/11/2021,Gurugram,Foodtech,Series B,https://inc42.com/buzz/biryani-by-kilo-raises-35-mn-series-b-fund-for-expansion-plans/,Falcon Edge Capital;SBI;IvyCap Ventures
greytHR (Greytip Software),$6.20,23/11/2021,Bengaluru,Enterprise Tech,Series D,https://inc42.com/buzz/exclusive-info-edge-doubles-down-on-greythr-with-fresh-investment/,Info Edge;MegaDelta Capital
NoBroker,$210.00,23/11/2021,Bengaluru,Real Estate Tech,Series E,https://inc42.com/buzz/nobroker-becomes-indias-first-proptech-unicorn-with-210-mn-series-e-round/,General Atlantic;Tiger Global Management;Moore Strategic Ventures
Pepperfry,$40.00,23/11/2021,Mumbai,Ecommerce,Debt,https://inc42.com/buzz/exclusive-online-furniture-seller-pepperfry-bags-40-mn-in-debt-funding-from-47-investors/,Norwest Venture;General Electric Pension Trust;Burjorjee Family Trust
Zenwork,$143.71,23/11/2021,India,Fintech,,https://inc42.com/buzz/compliance-fintech-startup-zenwork-raises-inr-1200-cr/,Spectrum Equity
Park+,$25.00,24/11/2021,Bengaluru,Consumer Services,Series B,https://inc42.com/buzz/parking-solutions-startup-park-raises-25-mn-to-introduce-car-related-financial-services/,Sequoia Capital India;Matrix Partners India;Epiq Capital;AdvantEdge
mChemist Global,,25/11/2021,India,Health Tech,Acquisition,https://inc42.com/buzz/akosmd-acquires-majority-stake-in-mchemist-to-cut-healthcare-costs/,AkosMD
Upstox,$25.00,25/11/2021,India,Fintech,Series C,https://entrackr.com/2021/11/exclusive-upstox-turns-unicorn-with-fresh-round-from-tiger-global/,Tiger Global
Drona Pay,$0.50,25/11/2021,Mumbai,SaaS,Seed,https://entrackr.com/2021/11/drona-pay-raises-500k-in-seed-funding/,Varanium Capital;Credit Saison;Kunal Shah;Jitendra Gupta;Amrish Rau
Sutradhar,$0.50,24/11/2021,Delhi,Media,Seed,https://entrackr.com/2021/11/short-story-platform-sutradhar-raises-500k-in-seed-round/,Venture Catalysts;LetsVenture;Titan Capital;Sahil Barua;Shashvat Nakrani
Early Steps Academy,$1.20,24/11/2021,Bengaluru,Edtech,Seed,https://entrackr.com/2021/11/early-steps-academy-raises-1-2-mn-in-seed-round/,BEENEXT;Whiteboard Capital;Taurus Ventures;Varun Alagh
Spinny,$248.00,24/11/2021,Gurugram,E-commerce,Series E,https://entrackr.com/2021/11/exclusive-spinny-turns-unicorn-after-series-e-funding/,Tiger Global;Abu Dhabi Growth Fund;Somerville SPV;Aveni Spinny
Recordent,$0.40,23/11/2021,Hyderabad,Fintech,,https://entrackr.com/2021/11/fintech-firm-recordent-raises-400k/,Family Office of Kantamaneni;IIM Calcutta Innovation Park
Biryani By Kilo,$35.00,22/11/2021,Gurugram,D2C,Series B,https://entrackr.com/2021/11/biryani-by-kilo-raises-35-mn-in-series-b-round/,Falcon Edge Capital;SBI;IvyCap Ventures
Dream Sports,$840.00,25/11/2021,India,Sports Tech,,https://yourstory.com/2021/11/dream-sports-ride-towards-decacorn-valuation,Falcon Edge;DST Global;D1 Capital;Redbird Capital;Tiger Global;TPG;Footpath Ventures
Spinny,$283.00,25/11/2021,India,Used Cars,Series E,https://yourstory.com/2021/11/funding-spinny-raises-248-million-turns-unicorn,ADQ;Tiger Global;Avenir Growth;Arena Holdings;Think Investments
Indifi Technologies,$16.77,24/11/2021,Gurugram,Fintech,Series D,https://yourstory.com/2021/11/startup-news-and-updates-daily-roundup-november-24,CX Partners;OP Finnfund Global Impact Fund I;CDC Group;Omidyar Network;Flourish Ventures;Elevar Equity;Accel;Vivriti;Northern Arc;SIDBI
Settl,$0.50,24/11/2021,India,Proptech,Seed,https://yourstory.com/2021/11/funding-alert-co-living-startup-settl-ah-ventures-we-founder-circle,We Founder Circle;ah! Ventures
Homversity,$0.15,23/11/2021,India,Proptech,,https://yourstory.com/2021/11/student-housing-platform-homversity-raises-155k-from-investor,Shuru-Up;Growth-Sense;ValCreators;BeyPar Innovations;Asit Oberoi
iCardin,$0.10,21/11/2021,Pune,Healthtech,,https://yourstory.com/2021/11/funding-alert-icardin-neuro-care-startup-jitendra-patel,Jitendra Patel
Mensa Brands,$135.00,21/11/2021,India,D2C,Series B,https://yourstory.com/2021/11/indian-startup-ecosystem-funding-roundup-mensa-brands-moglix,Alpha Wave Ventures;Falcon Edge Capital
Velocity,$20.00,19/11/2021,India,Fintech,Series A,https://yourstory.com/2021/11/weekly-funding-roundup-venture-investments-indian-startup-ecosystem,Valar Ventures
SastaSundar Marketplace,,19/11/2021,India,Healthtech,Acquisition,https://yourstory.com/2021/11/startup-news-updates-daily-roundup-november-19-2021,Flipkart
