Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Sirona Hygiene,$3.00,20/04/2021,India,General,Series A,https://yourstory.com/2021/04/feminine-hygiene-products-maker-sirona-raises-series-a-ian-fund,
TrulyMadly,$1.92,20/04/2021,Chennai,Gaming,Pre-Series A,https://yourstory.com/2021/04/trulymadly-raises-rs-16-crore-pre-seriesa,Venture Catalysts;9 Unicorns;Neil Bahal from Negen Capital;Inflection Point Ventures;The Chennai Angels;AngelList
Fitterfly,$3.10,21/04/2021,India,Healthtech,Pre-Series A,https://yourstory.com/2021/04/healthtech-startup-fitterfly-funding-fireside-ventures,Fireside Ventures
Peel-Works' Taikee,$1.44,21/04/2021,Mumbai,E-commerce,,https://yourstory.com/2021/04/funding-b2b-grocery-ecommerce-peel-works-taikee-kirana-stores,
FreeStand,$0.12,21/04/2021,Delhi,General,Seed,https://yourstory.com/2021/04/funding-digital-sampling-platform-freestand-sucseed-indovation-fund,SucSEED Indovation Fund
Freyr Energy,$2.16,21/04/2021,Hyderabad,Cleantech,,https://yourstory.com/2021/04/funding-hyderabad-solar-startup-freyr-energy-raises-equity-round,
Vitra.ai,$1.00,20/04/2021,India,Deeptech & AI,,https://yourstory.com/2021/04/inflexor-ventures-investment-round-vitra-ai-funding,Inflexor Ventures
CoLearn,$10.00,20/04/2021,India,Edtech,Series A,https://yourstory.com/2021/04/funding-alert-edtech-startup-colearn-10-milion-awi-gsv-sequoia-surge,AWI;GSV;Alpha Wave Incubation (AWI);US-based edtech investor GSV Ventures
Beerud Sheth,$100.00,17/04/2021,India,General,,https://yourstory.com/2021/04/jobs-roundup-guphup-startup,
EF Polymer,$0.32,16/04/2021,India,Agritech,Seed,https://yourstory.com/2021/04/funding-alert-agritech-startup-ef-polymer,
Jambox Games,$1.10,15/04/2021,India,Gaming,Seed,https://yourstory.com/2021/04/jambox-games-raises-11-m-ludos-venture-studio,Vikas Gulati;Opera
Miko,$5.99,15/04/2021,India,General,,https://yourstory.com/2021/04/funding-robotics-company-miko-50-crore-ivycap,YourNest Capital;Keshav Murugesh;Former Chairman of NASSCOM
SuperK,$0.72,15/04/2021,India,General,Seed,https://yourstory.com/2021/04/funding-rural-retail-aggregator-superk-seed-round-strive-vc,STRIVE VC;Firstcheque;Ramakant Sharma;Syndicate;Anand Chandrasekaran (ex-
Cleartrip,$40.00,15/04/2021,Mumbai,Travel Tech,Acquisition,https://inc42.com/buzz/flipkart-acquires-ota-cleartrip-to-diversify-offerings/,Flipkart
M1xchange,$10.00,15/04/2021,India,Fintech,,https://inc42.com/buzz/msme-focussed-fintech-startup-m1xchange-raises-10-mn-led-by-amazon/,Amazon India;BEENEXT;Mayfield
Druva,$147.00,20/04/2021,India,Enterprise Tech,,https://inc42.com/buzz/druva-doubles-valuation-to-2bn-with-147-mn-funding-from-cdpq/,CDPQ;Neuberger Berman;Viking Global Investors;Atreides Management
1mg,$1.20,19/04/2021,Mumbai,Health Tech,Venture Debt,https://inc42.com/buzz/1mg-valued-at-240-mn-after-tata-groups-13-mn-debt-infusion/,Tata Digital
GamingMonk,,20/04/2021,New Delhi,Media & Entertainment,Acquisition,https://inc42.com/buzz/mpl-acquires-esports-tournament-streaming-platform-gamingmonk/,Mobile Premier League (MPL)
Chargebee,$125.00,20/04/2021,Chennai,Fintech,Series G,https://inc42.com/buzz/saas-startup-chargebee-becomes-unicorn-triples-valuation-in-125-mn-series-g/,Sapphire Ventures;Tiger Global;Insight Venture Partners;Steadview Capital
Smart Joules,$4.90,21/04/2021,India,Clean Tech,Series A,https://inc42.com/buzz/energy-iot-startup-smart-joules-raises-4-9-mn-from-raintree-others/,Raintree Family Office;ADB Ventures;Sangam Ventures;Max I. Limited;cKinetics Accelerator;Saket Burman
1mg,$11.98,17/04/2021,Gurugram,Healthtech,Debt,https://entrackr.com/2021/04/exclusive-ahead-of-acquisition-tata-digital-infuses-rs-100-cr-debt-in-1mg/,Tata Digital
Optimized Electrotech,$1.80,19/04/2021,Ahmedabad,Defencetech,Pre-Series A,https://yourstory.com/2021/04/venture-catalysts-pre-series-a-round-optimized-eletcrotech,Venture Catalysts;GVFL
Chara,$0.85,19/04/2021,Bengaluru,Deeptech,Seed,https://yourstory.com/2021/04/deep-tech-startup-chara-seed-round-kalaari-capital,Kalaari Capital;CIIE.CO
Malaki,,20/04/2021,India,FMCG,Seed,https://yourstory.com/2021/04/9unicorns-functional-beverage-malaki-seed-funding,9Unicorns;Dharmesh Dalal;Rahul Parekh
MyDentalPlan Healthcare,$0.70,21/04/2021,Bengaluru,Healthtech,Seed,https://yourstory.com/2021/04/funding-alert-mydentalplan-seed-funding-safe-planet-medicare,Safe Planet Medicare
Ubico Networks,$11.98,20/04/2021,India,Telecom,Acquisition,https://yourstory.com/2021/04/ibus-networks-morgan-stanley-acquires-ubico-networks,iBus Networks
DigitalOnUs,$120.00,20/04/2021,India,Cloud,Acquisition,https://yourstory.com/2021/04/it-major-tech-mahindra-acquires-digitalonus,Tech Mahindra
AnKa SumMor,$0.36,16/04/2021,Hyderabad,FMCG,Pre-Series A,https://yourstory.com/2021/04/inflection-point-ventures-leads-funding-anka-summor,Inflection Point Ventures
Upscale,$0.25,15/04/2021,India,SaaS,Pre-Seed,https://yourstory.com/2021/04/sales-engagement-platform-upscale-funding-powerhouse-ventures,Powerhouse Ventures;Java Capital;GSF Accelerator
TagZ Foods,$0.50,15/04/2021,Bengaluru,FMCG,Pre-Series A,https://yourstory.com/2021/04/funding-alert-venture-catalysts-snacking-brand-tagz-foods,Venture Catalysts;Dharamveer Chouhan;Dhruv Toshniwal;Loy Halder
