Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
AlphaVector,$8.00,05/02/2020,India,General,,https://inc42.com/buzz/snapdeal-founders-avaana-capital-invest-in-cycle-brand-frog-funding/,
Rebel Foods,$4.19,05/02/2020,Mumbai,Foodtech,Series D,https://inc42.com/buzz/rebel-foods-raises-inr-35-cr-debt-funding-from-alteria-capital-to-expand-overseas/,Coatue;Goldman Sachs which valued the company at $500 Mn
WayCool,$35.00,07/02/2020,Chennai,Agritech,Series C,https://inc42.com/buzz/farm-to-fork-supply-chain-startup-waycool-bags-35-mn-from-lightbox-fmo/,Mumbai-based venture capital firm
Pepperfry,$40.00,10/02/2020,Mumbai,E-commerce,,https://inc42.com/buzz/pepperfry-bags-40-mn-funding-from-fevicol-maker-pidilite/,
Classplus,$2.50,11/02/2020,Delhi,Edtech,Pre-Series A,https://inc42.com/buzz/sequoia-surge-startup-classplus-bags-2-5-mn-pre-series-a/,
Furlenco,$2.20,11/02/2020,New Delhi,E-commerce,Series C,https://inc42.com/buzz/furniture-rental-startup-furlenco-raises-2-2-mn-in-series-c/,Lightbox Ventures;Axis Capital;Kris Gopalakrishnan’s Pratithi Trust;Trifecta Capital
Chaayos,$21.50,11/02/2020,Delhi,E-commerce,Series B,https://inc42.com/buzz/chaayos-raises-21-5-mn-series-b-to-expand-store-network/,Tiger Global Management;SAIF Partners;Integrated Capital
HempStreet,$1.00,11/02/2020,India,Healthtech,Pre-Series A,https://inc42.com/buzz/hempstreet-raises-1-mn-to-promote-cannabis-medicines/,Pharmacon Holdings;Romain Barberis;Canada
MoEngage,$25.00,11/02/2020,Bengaluru,Deeptech & AI,Series C,https://inc42.com/buzz/moengage-raises-25-mn-in-series-c-led-by-eight-roads-ventures/,Eight Roads Ventures;F-Prime Capital
WorkIndia,$5.03,11/02/2020,Mumbai,General,,https://inc42.com/buzz/workindia-raises-inr-42-cr-from-xiaomi-india-to-bolster-tech-capabilities/,
Byju's,$200.00,08/02/2020,Bengaluru,Edtech,,https://entrackr.com/2020/02/byjus-raises-200-mn-from-general-atlantic-at-8-2-bn-valuation/,Sequoia Capital;Times Internet;SCHF PV Mauritius;Mark Zuckerberg’s philanthropic organization – the Chan Zuckerberg Initiative
Dot,$7.80,06/02/2020,Gurugram,Fintech,Series A,https://entrackr.com/2020/02/dot-secures-8-mn-series-a-round/,PayU Fintech Investments;Ruizheng Investments at a valuation of around $20 million;PayU Fintech Investments which has invested Rs 21;Kunal Bahl;Rohit Bansal;Amrish Rau;Vikrant Batra;Sachin Singhal;Rekha Jain
HooLiv,$21.50,11/02/2020,New Delhi,General,,https://yourstory.com/2020/02/co-living-startup-hooliv-funding-kolte-patil-family-office,Think Investments
Ketto,$3.59,11/02/2020,Mumbai,General,Seed,https://yourstory.com/2020/02/crowdfunding-ketto-fundraise-clevertap-charity,Pradyumna Dalmia
Brick&Bolt,$1.50,11/02/2020,Bengaluru,E-commerce,Pre-Series A,https://yourstory.com/2020/02/startup-funding-brickbolt-sequoia-surge,Sequoia Surge;Sequoia India’s rapid scale-up programme Surge
KukuFM,$5.50,06/02/2020,Mumbai,General,Series A,https://yourstory.com/2020/02/funding-startup-vernacular-audio-kukufm-vertex-ventures,Vertex Ventures
