Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Zolostays,$56.00,08/07/2020,Bengaluru,Deeptech & AI,Series B,https://inc42.com/buzz/zolostays-bags-56-mn-series-c-round-as-it-foresees-revival-in-coliving-demand/,Investcorp;Nexus Ventures Partners;Mirae Assets;IDFC Alternatives;Mirae Asset;Nexus Venture Partners
JetSynthesys,$35.93,09/07/2020,India,Fintech,,https://inc42.com/buzz/jetsynthesys-bags-inr-300-cr-from-kris-gopalakrishnan-others/,
Zomentum,$4.10,09/07/2020,Bengaluru,SaaS,Seed,https://inc42.com/buzz/saas-based-startup-zomentum-raises-4-1-mn-in-seed-funding-from-accel-saif-partners/,
Still,$130.00,10/07/2020,Delhi,Fintech,,https://inc42.com/buzz/capital-raise-from-softbank-others-a-mistake-admits-policybazaar/,
Magicpin,$3.00,13/07/2020,Gurugram,Logistics,Series C,https://inc42.com/buzz/magicpin-bags-3-mn-in-series-c-from-samsungs-venture-fund-svic/,Lightspeed India;US;Moonstone Investments
Paytm Money,$4.79,13/07/2020,Bengaluru,Fintech,,https://inc42.com/buzz/paytm-money-raises-inr-40-cr-from-parent-one97-communications/,Pravin Jadhav
Reliance Jio,$87.43,12/07/2020,India,General,,https://inc42.com/buzz/reliance-jio-raises-inr-730-cr-from-qualcomm-ventures-to-boost-5g-play/,Qualcomm chipsets
Mystifly,$3.30,13/07/2020,Bengaluru,E-commerce,Series A,https://inc42.com/buzz/mystifly-raises-3-3-mn-funding-to-fight-covid-19-blues-in-aviation/,
Flipkart,$1200.00,14/07/2020,India,E-commerce,,https://inc42.com/buzz/flipkart-raises-1-2-bn-funding-round-led-by-walmart/,
Unacademy,$200.00,14/07/2020,Mumbai,Edtech,Series D,https://inc42.com/buzz/softbank-in-talks-to-invest-upto-200-mn-in-unacademy/,Facebook;Sequoia Capital India;General Atlantic;Blume Ventures
